iso3,year,malaria_incidence_per1000,fertility_rate,urban_pct,employment_pop_pct,hiv_prev_pct,health_exp_pc_usd,sanitation_basic_pct,open_defecation_pct
COM,2012,73.12,4.652,29.397950693899,42.051,0.1,77.10220337,42.3060704892515,1.22161226504753
COM,2013,76.35,4.572,29.7043482521482,42.398,0.1,81.81765747,43.665877233981,1.27200929169182
COM,2014,3.1,4.489,30.0302906552932,42.696,0.1,84.63935852,45.005792347169,1.32223336026798
COM,2015,2.59,4.42,30.3732008585112,44.226,0.1,61.16300201,46.3255872493184,1.37225318090847
COM,2016,1.98,4.348,30.7305018169792,45.726,0.1,63.53099442,47.6248040673008,1.42204766910466
COM,2017,5.15,4.278,31.0996559689293,47.259,0.1,75.01337433,48.9029223957365,1.47160311891372
COM,2018,19.68,4.208,31.4073645195839,48.769,0.1,74.89152527,50.159514854681,1.5208998408843
COM,2019,22.37,4.138,31.7287584068243,50.274,0.1,78.23674774,51.3942491790653,1.56990185424167
COM,2020,5.67,4.071,32.0638072194881,51.082,0.1,89.67817688,52.6066035113726,1.61859549344234
COM,2021,12.88,3.999,32.4124444313246,52.77,0.1,100.50016785,53.7961210274577,1.66695973970063
COM,2022,24.78,3.935,32.7746035528748,53.317,0.1,124.14363861,54.9623663372908,1.71496427151149
COM,2023,24.75,3.878,33.1502180946901,53.298,0.1,102.23101807,56.104836588019,1.76259645561783
COM,2024,62.79,3.822,33.5392215673301,53.275,0.1,,57.2230888156822,1.80982542383871
COM,2025,,,33.941547481361,53.642,,,,
CPV,2000,1.22,3.545,53.9332149202283,50.668,0.7,59.54011154,36.827954010232,50.9729207109413
CPV,2001,0.89,3.366,54.7762172320995,50.309,0.7,63.55782318,39.1910554393962,48.7363545072915
CPV,2002,0.63,3.192,55.5703407979481,49.999,0.7,69.12203979,41.5375071985025,46.5203545531834
CPV,2003,0.55,3.033,56.3297071979641,49.638,0.7,84.6628952,43.8664094982459,44.3259286615397
CPV,2004,0.36,2.9,57.0677167011018,49.491,0.7,93.43228912,46.1784728572733,42.1522663060291
CPV,2005,0.54,2.726,57.7977695763157,49.268,0.7,96.08917999,48.4726022548582,40.0005831825153
CPV,2006,0.63,2.555,58.5332660925599,49.07,0.7,113.13097382,50.7498010778296,37.869731699888
CPV,2007,0.14,2.409,59.287606518789,48.885,0.7,127.73626709,53.0093493269466,35.7605090578426
CPV,2008,0.27,2.298,60.0741911239572,48.644,0.7,127.79390717,55.2521980462488,33.6718396158335
CPV,2009,0.49,2.246,60.906420177019,48.293,0.7,130.23704529,57.4769284411617,31.6052657217416
CPV,2010,0.35,2.329,61.7974262732302,52.812,0.7,146.07247925,59.6818514080991,29.562573281192
CPV,2011,0.05,2.329,62.7419929036884,52.651,0.7,157.08999634,61.8006547143134,27.6153209399159
CPV,2012,0.01,2.153,63.7260454520996,52.546,0.7,174.66062927,63.9530735782999,25.6803772047363
CPV,2013,0.17,2.067,64.7486207521826,52.404,0.7,191.1048584,66.0992428842147,23.7578967304739
CPV,2014,0.2,2.031,65.8085112712742,52.24,0.8,193.39482117,68.2388818808702,21.8477765794682
CPV,2015,0.05,1.968,66.9045094767116,52.109,0.8,150.28823853,70.3717073692285,19.9499107459541
CPV,2016,0.37,1.966,68.0354078358316,52.02,0.8,157.39906311,72.496932762021,18.0647679261072
CPV,2017,3.17,1.93,69.1999988159713,51.936,0.8,174.43547058,74.6142580571751,16.192317849914
CPV,2018,0.01,1.804,70.3970748844677,48.798,0.8,205.5345459,76.7237249815456,14.3321418125344
CPV,2019,0.0,1.698,71.6254285086577,50.468,0.9,211.24963379,78.8249549430518,12.4843435287343
CPV,2020,0.0,1.591,72.8838521558784,45.581,0.9,249.71989441,80.9181460926349,10.6483480882825
CPV,2021,0.0,1.554,74.1607930892827,46.636,0.9,262.42272949,83.0030877232497,8.82407750472169
CPV,2022,0.0,1.533,75.033738060849,50.197,0.9,297.08233643,83.045304882988,7.01128155501144
CPV,2023,0.0,1.522,75.9064245753376,50.335,0.9,290.12619019,83.0869470550891,5.20960507691469
CPV,2024,0.14,1.511,76.7721471004354,50.256,0.9,,83.1279216157097,3.41893190395771
CPV,2025,,,77.6300668010068,50.217,,,,
DJI,2000,3.07,4.601,73.3486361649708,24.944,3.6,35.48954773,43.8005585471414,19.2930114148879
DJI,2001,3.07,4.518,72.8935327252495,24.882,3.6,33.61427689,43.8212949493816,19.2637933577471
DJI,2002,3.07,4.41,72.4503357641707,24.809,3.6,39.49966431,43.8420347636871,19.2345711870831
DJI,2003,3.07,4.296,72.0304414068997,24.814,3.5,46.27521896,43.8627723780355,19.2053496594579
DJI,2004,3.07,4.162,71.6452457786012,24.824,3.4,40.04951477,43.883509634259,19.1761320732982
DJI,2005,3.07,4.035,71.3061450044404,24.798,3.3,45.12551498,45.4139101542283,19.0031237855578
DJI,2006,3.07,3.899,71.0245352095823,24.761,3.2,53.26344299,46.9402321181691,18.8296119751455
DJI,2007,3.07,3.756,70.8118125191918,24.71,3.0,55.18254471,48.4620248883816,18.6562259750318
DJI,2008,3.07,3.621,70.6793730584341,24.66,2.8,55.90976715,49.9792625492526,18.4829719628656
DJI,2009,3.93,3.521,70.6383251554484,24.527,2.7,56.92132568,51.4914501079009,18.3104720902883
DJI,2010,1.45,3.431,70.6486554782903,24.431,2.5,55.7044487,53.0040688366127,18.1318291752979
DJI,2011,3.07,3.341,70.6776532458676,24.37,2.4,61.89852524,54.5173591170882,17.947088166262
DJI,2012,3.07,3.255,70.7266311335377,24.333,2.2,64.8536911,56.031031232703,17.7569121712518
DJI,2013,2.28,3.187,70.7969331287484,24.258,2.0,60.57233047,57.545815952446,17.5607170399893
DJI,2014,12.55,3.116,70.8899032189478,24.161,1.9,65.53726196,59.060863750812,17.3597872672765
DJI,2015,12.38,3.041,71.0068853915837,24.089,1.7,79.54257965,60.5779617075524,17.1522982349681
DJI,2016,17.76,2.969,71.1492236341041,24.004,1.6,68.82745361,62.0957006266769,16.9401476618971
DJI,2017,18.72,2.916,71.318261933957,23.861,1.5,64.94396973,63.6147917367826,16.7227544974678
DJI,2018,30.91,2.858,71.5153442785902,23.704,1.4,68.79101563,65.1354027813767,16.5001593873288
DJI,2019,60.51,2.798,71.7418146554518,23.565,1.3,68.4744873,66.6577106028334,16.2723930961856
DJI,2020,88.72,2.745,71.9990170519895,22.821,1.2,66.53086853,66.7421157146302,16.1821022972341
DJI,2021,70.07,2.699,72.2882954556515,23.003,1.1,86.88237762,66.8311205695029,16.08689555783
DJI,2022,47.67,2.653,72.6109938538856,23.437,1.0,79.13184357,66.9247194918968,15.986775295231
DJI,2023,45.04,2.609,72.8408245988921,23.49,1.0,77.57087708,67.0234840121481,15.8811270684721
DJI,2024,45.09,2.618,72.9052635052978,23.509,0.9,,,
DJI,2025,,,72.9758660686475,23.486,,,,
ERI,2000,19.0,5.397,34.0983619689941,76.192,2.3,14.03034782,8.28530072689983,82.7289449093465
ERI,2001,23.56,5.306,34.3253211975098,75.992,2.2,14.90675831,8.6404789305264,81.4913313627706
ERI,2002,13.72,5.233,34.5420799255371,75.775,2.0,15.77544498,8.98629579771191,80.2456283161561
ERI,2003,19.84,5.143,34.7451286315918,75.582,1.9,19.81480217,9.32208650503035,78.9924773897468
ERI,2004,5.81,5.036,34.9324645996094,75.461,1.7,23.15624809,9.64744722939411,77.7319295876693
ERI,2005,10.4,4.934,35.1022033691406,75.416,1.6,21.92651939,9.96153520031783,76.4651918963578
ERI,2006,6.08,4.881,35.2525177001953,75.471,1.4,23.77408791,10.2644175982683,75.1911849732382
ERI,2007,13.69,4.812,35.3820953369141,75.464,1.3,19.62666321,10.5550786241031,73.9116676641442
ERI,2008,7.37,4.737,35.4897117614746,75.428,1.2,21.55065727,10.8337740406528,72.6249983014432
ERI,2009,9.58,4.656,35.5742034912109,75.219,1.1,24.35102463,11.0220414202395,71.5641691127549
ERI,2010,28.34,4.571,35.6346549987793,75.037,1.0,26.00652122,11.2019452505005,70.502002204031
ERI,2011,25.57,4.486,35.6706275939941,74.901,1.0,35.55129623,11.3735403344941,69.4379557347033
ERI,2012,17.28,4.407,35.6824264526367,74.842,0.9,27.78689003,11.5365173088441,68.3726109751039
ERI,2013,16.04,4.335,35.6713333129883,74.856,0.8,31.64078712,11.6362700094956,68.0342076341195
ERI,2014,35.44,4.273,35.639720916748,74.646,0.8,32.93448257,11.7366810070379,67.6935767461356
ERI,2015,20.61,4.217,35.591007232666,74.649,0.7,29.22208977,11.8379124928254,67.3501559794062
ERI,2016,27.7,4.164,35.5254287719727,74.516,0.7,26.00592422,11.9399660140866,67.003948372899
ERI,2017,36.8,4.112,35.4427146911621,74.411,0.6,25.10270691,,
ERI,2018,31.23,4.056,35.3451042175293,74.158,0.6,26.68201256,,
ERI,2019,61.84,3.997,35.2352333068848,73.832,0.6,28.42930794,,
ERI,2020,48.28,3.933,35.116138458252,72.568,0.5,27.66697884,,
ERI,2021,27.74,3.867,34.9871139526367,72.892,0.5,27.58759499,,
ERI,2022,40.89,3.786,34.8469276428223,73.623,0.5,27.0898056,,
ERI,2023,63.39,3.713,34.696403503418,73.718,0.4,28.29782677,,
ERI,2024,102.42,3.68,34.5365524291992,73.679,0.4,,,
ERI,2025,,,34.5404504255216,73.664,,,,
ETH,2000,189.18,6.654,14.9193096160889,79.202,2.7,5.28970861,2.9657663244498,71.8676912235825
ETH,2001,210.9,6.579,15.1177673339844,79.491,2.6,5.50955105,3.22631881592251,69.5069850733232
ETH,2002,193.55,6.499,15.333233833313,79.575,2.4,5.14964151,3.48709965924687,67.1505789521775
ETH,2003,208.94,6.4,15.5438537597656,79.599,2.2,5.70984173,3.74769441878364,64.8003213499545
ETH,2004,217.88,6.301,15.7585906982422,79.768,2.0,5.7385993,4.03281392420472,62.455736026007
ETH,2005,149.48,6.194,15.982967376709,79.971,1.8,6.4820013,4.31725101635963,60.1169275896844
ETH,2006,138.01,6.047,16.2148475646973,80.008,1.7,8.42413712,4.60119614731006,57.7835175860537
ETH,2007,116.37,5.887,16.0948330261902,79.914,1.6,11.63210678,4.88681883136837,55.4485135830551
ETH,2008,96.3,5.695,16.7936706542969,79.828,1.5,13.03863621,5.196915075959,53.0400178370639
ETH,2009,133.79,5.488,17.1511001586914,79.733,1.4,15.1445961,5.50779854946485,50.6426946366389
ETH,2010,153.84,5.282,17.4937839508057,79.663,1.4,16.17102051,5.82002469888892,48.255578681092
ETH,2011,143.7,5.08,17.863790512085,79.587,1.3,14.62286568,6.13343630352376,45.8799595385216
ETH,2012,159.67,4.887,18.2061367034912,79.505,1.3,20.00217628,6.44846430368166,43.515431671736
ETH,2013,184.1,4.708,18.615514755249,79.409,1.2,19.26698494,6.76236331987807,41.1695024241516
ETH,2014,144.07,4.605,19.0262870788574,77.728,1.2,21.6064415,7.07793835749952,38.8352968608427
ETH,2015,130.06,4.529,19.451566696167,76.079,1.1,23.21817207,7.39517563066231,36.5135698725713
ETH,2016,92.89,4.473,19.8763618469238,74.416,1.1,24.34373283,7.71437321783047,34.2043694989125
ETH,2017,70.71,4.401,20.3084850311279,72.766,1.0,24.18239403,8.0353579200927,31.9087189061453
ETH,2018,36.46,4.371,20.7838096618652,71.104,1.0,23.5205574,8.35875920842316,29.626084609132
ETH,2019,33.61,4.347,21.2486705780029,69.478,0.9,25.93511963,8.68474048756754,27.3569393884392
ETH,2020,52.28,4.274,21.6260051727295,66.617,0.9,28.28001595,9.01330021395482,25.1020044941873
ETH,2021,45.56,4.177,22.1067085266113,65.567,0.8,26.06931114,9.3447728615381,22.8614697014885
ETH,2022,59.89,4.082,22.7367687225342,66.153,0.8,27.06845474,9.67915935964554,20.6360215914041
ETH,2023,109.24,3.989,23.0586471557617,66.149,0.7,34.79846954,10.0168072289161,18.4258854308816
ETH,2024,138.5,3.909,23.6222839355469,66.168,0.7,,10.3577188356734,16.2317132901497
ETH,2025,,,24.1096952088946,66.185,,,,
GAB,2000,364.66,4.469,79.5660404650438,39.542,4.7,123.197258,26.818195491378,2.4724405293659
GAB,2001,353.69,4.417,80.4090993437448,39.512,4.8,120.90242767,27.9500597734658,2.41200698730738
GAB,2002,323.31,4.36,81.2205241874174,39.722,4.8,132.07215881,29.1019683421917,2.35277725843498
GAB,2003,259.04,4.299,81.9970830091574,39.83,4.7,166.59495544,30.2734572599332,2.29474739335743
GAB,2004,196.66,4.252,82.7355438220611,39.868,4.7,183.92318726,31.4642634106599,2.23788798690293
GAB,2005,158.04,4.21,83.4326746392243,40.001,4.6,188.91426086,32.6738741656831,2.1821923888669
GAB,2006,131.79,4.17,84.0852434737431,39.695,4.6,211.9914093,33.9024749587278,2.12758475086087
GAB,2007,121.2,4.142,84.6900183387136,39.55,4.5,246.78276062,35.1495484187274,2.07405908446848
GAB,2008,124.41,4.118,85.2437672472316,39.282,4.4,275.89450073,36.4153101145998,2.02154285749888
GAB,2009,147.03,4.138,85.7432582123932,39.212,4.4,277.62945557,37.6987238584805,1.97007279564261
GAB,2010,177.88,4.153,86.1852592472945,39.071,4.3,206.87702942,39.0002582968992,1.91955626293535
GAB,2011,195.4,4.151,86.5665383650315,39.513,4.2,261.37597656,40.3193752929904,1.86998678355906
GAB,2012,200.15,4.086,86.8838635787001,39.86,4.1,225.07722473,41.6563306484328,1.82129744248377
GAB,2013,199.19,4.019,87.1482480671637,40.052,4.0,261.29452515,43.0100058976352,1.773520071784
GAB,2014,193.87,3.953,87.6236017962969,40.22,4.0,233.05368042,44.3780097930999,1.72675445989001
GAB,2015,185.36,3.921,88.085308383892,40.41,3.9,187.27270508,45.7595556064781,1.68097918563933
GAB,2016,182.55,3.921,88.5445883406178,40.551,3.8,207.50273132,47.1547496987424,1.63611769458419
GAB,2017,184.66,3.913,89.0009733256896,40.678,3.7,192.47543335,48.5637395217699,1.59209778454807
GAB,2018,186.73,3.908,89.4539949981866,40.789,3.6,209.28697205,49.9863984455825,1.54886747149588
GAB,2019,190.72,3.884,89.9031850170394,40.945,3.4,205.99945068,51.4223011158649,1.50639303004306
GAB,2020,193.57,3.831,90.3480750410147,37.692,3.3,227.2480011,52.8720170958258,1.46459376918279
GAB,2021,189.19,3.776,90.7881967286967,38.22,3.2,228.46922302,54.3351602742865,1.42344012156874
GAB,2022,188.68,3.712,91.2243355459988,41.097,3.0,243.09941101,55.8117052668054,1.38288837124766
GAB,2023,191.3,3.647,91.6375962797313,41.117,2.9,252.98246765,57.3016336632799,1.3428962955288
GAB,2024,187.0,3.592,91.8632094677575,41.005,2.8,,57.4015026293834,1.33898608873547
GAB,2025,,,92.0876666682068,40.768,,,,
GHA,2000,430.36,4.827,43.9373786640616,64.906,2.6,10.46035767,5.7234427408028,20.3120026448652
GHA,2001,411.18,4.768,44.6410507317701,65.459,2.5,12.15051079,5.81107386081924,20.198659683945
GHA,2002,392.1,4.687,45.3484692124806,66.055,2.4,14.30371571,6.75045552246998,20.0854415911479
GHA,2003,365.98,4.597,46.0547973581418,66.707,2.4,18.96423721,7.7086235468762,19.9723518736588
GHA,2004,340.21,4.504,46.7572004525685,67.349,2.3,23.57214928,8.68540857696259,19.8591658344261
GHA,2005,323.73,4.496,47.4528437795757,67.969,2.2,38.51657486,9.68014854216275,19.7467878345764
GHA,2006,311.34,4.399,48.1388926229785,68.571,2.1,49.34616852,10.6928566524772,19.6345436545194
GHA,2007,305.83,4.288,48.8125122665918,68.361,2.1,57.34096527,11.7231535267872,19.5226595207355
GHA,2008,314.58,4.217,49.4708679942306,68.271,2.0,63.45487595,12.7707576406742,19.4111351184727
GHA,2009,340.42,4.179,50.1111250897099,68.053,2.0,62.44382095,13.8350497335121,19.300643205005
GHA,2010,366.4,4.181,50.7296926788704,67.977,1.9,80.6833725,14.9161840108112,19.1902903448043
GHA,2011,375.14,4.177,51.3304086646488,68.756,1.9,91.70959473,16.0135300837222,19.0807456007967
GHA,2012,367.32,4.154,51.9197918381031,69.474,1.9,81.96895599,17.126673080362,18.9722261940184
GHA,2013,344.33,4.114,52.4985794475913,70.094,1.9,105.34784698,18.2550635017005,18.8651766676722
GHA,2014,313.81,4.029,53.0663398797148,67.363,1.8,78.46701813,19.3983890713711,18.7595898267724
GHA,2015,275.99,3.982,53.6226415210752,64.54,1.8,78.21643066,20.556338766229,18.6554606668602
GHA,2016,244.92,3.873,54.167052758274,64.488,1.8,64.86400604,21.7286047018582,18.5527837779392
GHA,2017,226.19,3.715,54.6991419779128,64.603,1.7,54.10602188,22.9147548943672,18.4517727803524
GHA,2018,212.76,3.65,55.218477566593,63.191,1.7,53.37788773,24.1144852694417,18.3524235448639
GHA,2019,215.27,3.593,55.7246279109161,61.758,1.7,71.14958191,25.327363008811,18.2549454745029
GHA,2020,219.63,3.541,56.2171613974837,59.656,1.6,97.37677765,26.5532224510153,18.1591148441541
GHA,2021,212.47,3.492,56.6952556826536,58.456,1.6,94.40388489,27.7916388048117,18.0651429427454
GHA,2022,210.79,3.434,57.250609602871,57.404,1.6,82.32108307,29.0423190138112,17.9730212496199
GHA,2023,194.92,3.397,57.8074737774654,57.397,1.5,70.25730896,30.3048454596217,17.8829579660775
GHA,2024,195.77,3.344,58.3654868038581,57.391,1.5,,31.5789404731982,17.794946030478
GHA,2025,,,58.9246861473125,56.781,,,,
GIN,2000,415.77,5.918,30.9231105645224,61.287,1.5,22.71741867,9.16230658478803,29.0731614450505
GIN,2001,414.39,5.834,31.2176948406254,61.4,1.5,21.76875114,9.88629196850462,27.9717992688192
GIN,2002,418.97,5.781,31.5131362085814,61.486,1.6,24.83917809,10.6114415301292,26.8776194000702
GIN,2003,425.18,5.744,31.8086015036327,60.818,1.6,25.60194969,11.3379449716538,25.7903140439578
GIN,2004,425.36,5.733,32.1032575610216,60.145,1.7,26.41420937,12.2068746539465,24.7103009993857
GIN,2005,420.24,5.727,32.3962712159907,59.452,1.7,19.66388702,13.0950354311112,23.6376264588604
GIN,2006,404.99,5.704,32.6868093037822,58.792,1.7,16.15967941,14.0026334670864,22.5720158127917
GIN,2007,384.49,5.664,32.9740386596386,58.205,1.7,22.64143372,14.9294878110963,21.513851012121
GIN,2008,378.78,5.596,33.2571261188022,57.557,1.7,22.97397041,15.8756067639013,20.4631720993076
GIN,2009,393.8,5.528,33.5352385165154,56.849,1.7,23.71565628,16.8410008400224,19.4200229848841
GIN,2010,415.74,5.435,33.8075426880206,56.142,1.7,22.59741783,17.8258882415396,18.3841840679713
GIN,2011,428.78,5.337,34.0732054685603,55.492,1.7,24.12806129,18.8300745161128,17.3559847198778
GIN,2012,431.75,5.232,34.3313936933767,54.928,1.7,23.70012856,19.8535699723585,16.3354634291142
GIN,2013,413.73,5.151,34.5812741977122,54.234,1.7,25.90467834,20.8963805102335,15.3226617191738
GIN,2014,396.69,5.07,34.8177920826682,53.521,1.7,36.63517761,21.958517184142,14.3176233149312
GIN,2015,384.39,5.002,35.0373191833496,52.804,1.7,43.41540527,23.0429534538905,13.3179371621242
GIN,2016,366.52,4.915,35.3100280761719,52.228,1.6,38.42609406,24.1498387012441,12.3241814625886
GIN,2017,358.48,4.793,35.5827331542969,51.64,1.6,32.63646317,25.2793165342665,11.3369321727486
GIN,2018,350.28,4.669,35.8554382324219,50.989,1.6,34.88978195,26.4315341873572,10.3567664837116
GIN,2019,321.2,4.576,36.1281547546387,50.225,1.5,42.16910172,27.6063983510435,9.38439439633605
GIN,2020,304.94,4.489,36.4802208060551,49.23,1.5,41.1027565,28.8045342946628,8.42011227752738
GIN,2021,294.45,4.399,36.8502178436256,49.564,1.5,44.10476303,30.0258495167405,7.46464311908503
GIN,2022,285.7,4.303,37.2384967469106,50.087,1.4,53.2922287,31.2707423118105,6.51847200173058
GIN,2023,285.5,4.217,37.6454083954705,50.096,1.4,59.33010101,32.538855541003,5.58237303555587
GIN,2024,286.08,4.131,38.0713036688655,50.083,1.3,,32.6496371481415,4.65675323560598
GIN,2025,,,38.5165334466562,49.894,,,,
GMB,2000,309.72,5.716,46.9722332873784,43.707,1.6,74.83678436,51.0627069646761,5.37271659721325
GMB,2001,301.46,5.67,48.3491979765917,43.756,1.7,55.65046692,49.9139746844975,5.05457314652411
GMB,2002,293.32,5.656,49.5731153377033,43.487,1.8,35.99459839,48.7879556235198,4.7436288480623
GMB,2003,285.25,5.656,50.6010077995371,43.518,1.9,28.3001461,47.7243148779708,4.44261120260384
GMB,2004,277.25,5.683,51.5062022597801,43.543,1.9,32.15613174,46.6954252889106,4.15823545428186
GMB,2005,269.36,5.708,52.3582132660613,43.475,2.0,33.2039566,46.5783414763304,3.87980590805368
GMB,2006,261.65,5.736,53.1603285370566,43.253,2.0,33.41355896,46.4862604097152,3.60731046827679
GMB,2007,254.15,5.685,53.9196109423854,43.126,2.0,35.91078568,46.4185276331036,3.34073637912985
GMB,2008,246.86,5.625,54.6431233516671,43.287,2.0,40.0297699,46.3744960730948,3.08001873843002
GMB,2009,239.74,5.574,55.3379286345209,43.415,2.0,34.59326172,46.3534874804285,2.82535510026957
GMB,2010,232.81,5.558,56.0110896605662,43.452,2.0,32.99832535,46.3547731022519,2.57656093776159
GMB,2011,238.87,5.542,56.6696692994225,43.029,2.0,31.05148888,46.3775424677641,2.33370739013831
GMB,2012,256.47,5.519,57.3207304207091,42.988,2.0,29.56409264,46.4212058311807,2.09668299621603
GMB,2013,204.12,5.392,57.970305611505,43.392,1.9,25.59075928,46.4844347761008,1.86564272407158
GMB,2014,140.32,5.197,58.6141799655551,43.934,1.9,17.33743477,46.5660263360159,1.64054349942537
GMB,2015,202.51,5.003,59.2458499408388,44.378,1.9,19.67725563,46.6646737011035,1.42132656256362
GMB,2016,130.07,4.809,59.8652472486563,44.809,1.8,20.77086067,46.7787647028692,1.20793781033458
GMB,2017,63.21,4.614,60.471712657237,45.339,1.8,21.55331612,46.9072182092037,1.00023990813879
GMB,2018,81.75,4.42,61.0645869348107,45.833,1.7,22.17474365,47.0485303132535,0.79813775674185
GMB,2019,44.76,4.33,61.643210849607,45.613,1.6,23.21861267,47.2014093425827,0.601510938592732
GMB,2020,83.83,4.248,62.2069251698555,44.891,1.6,28.9169693,47.3645750957407,0.410239235280395
GMB,2021,62.48,4.165,62.7550706637859,44.677,1.5,29.77283478,47.5364188505618,0.224203402766022
GMB,2022,95.52,4.078,63.2869880996278,44.71,1.4,29.57811737,47.7159912011406,0.0923819520077128
GMB,2023,87.51,4.006,63.8020182456108,44.469,1.4,25.74407768,47.9457928819298,0.0706035269185963
GMB,2024,75.44,3.907,64.2994103409645,44.428,1.3,,48.1711442175538,0.0483800529726289
GMB,2025,,,64.9884861325581,44.362,,,,
GNB,2000,396.46,5.786,36.8412054388232,61.671,3.8,13.2785511,4.53445720097512,35.9280280462056
GNB,2001,320.17,5.688,37.1627839410066,61.88,4.2,13.50725842,5.01574870772438,34.465329698289
GNB,2002,251.22,5.634,37.4734924367695,61.717,4.4,14.02086544,5.72910394514667,33.0143712942041
GNB,2003,182.29,5.577,37.7773055741583,61.663,4.5,14.70093441,6.75416506576179,31.5762149650633
GNB,2004,121.23,5.5,38.0781980012196,61.585,4.5,18.42279816,7.78216486739306,30.1504777406643
GNB,2005,93.26,5.46,38.3801443659997,61.574,4.4,20.99864388,8.8783527585904,28.7380958051724
GNB,2006,78.21,5.406,38.6871193165452,61.571,4.4,22.77665329,9.9897316228944,27.3378752783931
GNB,2007,76.5,5.365,39.0030975009025,61.552,4.3,25.56799126,11.1161885061566,25.950730742994
GNB,2008,87.5,5.266,39.3320535671181,61.495,4.2,34.26661301,12.2580921089513,24.5763543289195
GNB,2009,106.34,5.176,39.6716434222135,61.451,4.1,26.88874054,13.4152955008386,23.2155432241406
GNB,2010,124.54,5.111,40.0095596313477,61.434,4.0,29.23748016,14.5887141664203,21.8669749084804
GNB,2011,129.31,5.067,40.4391136169434,61.421,3.8,44.72909927,15.7782187068147,20.5314841203815
GNB,2012,126.55,5.003,40.8686027526855,61.338,3.7,37.75499725,16.9842205721111,19.2088801830683
GNB,2013,120.88,4.93,41.2976379394531,61.267,3.6,46.05934143,18.2067554736928,17.8995960386295
GNB,2014,105.73,4.79,41.7271995544434,61.144,3.4,64.99989319,19.4462525723006,16.6034775716538
GNB,2015,89.59,4.661,42.1568145751953,61.157,3.3,52.45866776,20.7029543822311,15.3206778421165
GNB,2016,74.16,4.519,42.586109161377,61.105,3.2,56.60805511,21.9768833616634,14.051579280174
GNB,2017,70.21,4.347,43.0155792236328,61.054,3.0,54.8225174,23.2682682564985,12.7962889150232
GNB,2018,71.68,4.241,43.4449081420898,60.934,2.9,58.87445068,24.5775735612132,11.5547175888753
GNB,2019,87.1,4.153,43.8745574951172,60.667,2.8,53.98390961,25.9048078160921,10.3271954914066
GNB,2020,95.17,4.075,44.3038330078125,60.697,2.7,67.88795471,27.2502045881432,9.11382660274433
GNB,2021,98.71,3.998,44.7334136962891,61.842,2.5,70.21189117,28.6139998460415,7.91471576810473
GNB,2022,97.61,3.911,45.1627159118652,63.11,2.4,68.01049042,28.7228575496477,7.85541171439409
GNB,2023,97.81,3.836,45.5923843383789,63.091,2.3,82.13543701,28.8319728978299,7.79596877138112
GNB,2024,110.13,3.757,46.113204421822,63.037,2.2,,28.9416006403664,7.73624603844603
GNB,2025,,,46.6510315281292,63.081,,,,
GNQ,2000,334.3,5.834,38.8154587133988,57.11,,20.14153671,54.790530594174,10.6799032548534
GNQ,2001,331.5,5.785,38.8638365386531,56.6,,29.59247589,55.776966411997,10.0138344082628
GNQ,2002,325.04,5.731,39.1969150391705,56.012,,74.93979645,56.7470042992933,9.3583916985792
GNQ,2003,332.79,5.675,39.895902485648,55.409,,86.82926178,57.6992350383254,8.71391717222794
GNQ,2004,346.23,5.618,40.9304009672368,54.874,,104.54925537,58.6335894811516,8.08038479021043
GNQ,2005,357.64,5.559,42.2814597171299,54.509,,122.75533295,59.5483734842498,7.45810982760049
GNQ,2006,356.69,5.498,43.9301279685204,54.406,,143.95661926,60.4443395996533,6.84682168884011
GNQ,2007,353.65,5.433,45.8574549546013,54.38,,179.49963379,61.3207811186255,6.24654743377311
GNQ,2008,332.63,5.363,48.0444899085658,54.44,,225.50572205,62.1777142751886,5.6571377803411
GNQ,2009,303.16,5.288,50.4722820636069,54.497,,248.9617157,63.0143173257129,5.07855677705549
GNQ,2010,288.37,5.209,53.1218806529176,54.631,,237.85783386,63.831192420274,4.5104905053744
GNQ,2011,290.83,5.126,55.9743349096911,54.945,,265.38485718,64.6283695926991,3.95270401378998
GNQ,2012,312.77,5.04,59.0106940671203,55.35,,280.90136719,65.4060732402599,3.4049129354325
GNQ,2013,333.66,4.952,62.2120073583984,55.754,,286.33657837,66.0469451872043,2.87691400233803
GNQ,2014,334.0,4.863,65.5593240167184,56.077,,290.53604126,66.1151129596268,2.87105658963044
GNQ,2015,333.82,4.774,68.951270615355,56.265,,222.81713867,66.1825230692518,2.86526437941596
GNQ,2016,315.21,4.686,69.253269853051,56.43,,221.49227905,66.2485390317556,2.85959161063924
GNQ,2017,291.23,4.599,69.5516019132985,56.497,,223.4354248,66.3127866671561,2.85407109397555
GNQ,2018,268.08,4.513,69.8396623666175,56.513,,240.49389648,,
GNQ,2019,247.4,4.429,70.1175419547293,56.353,,223.14128113,,
GNQ,2020,244.3,4.346,70.3853314193247,52.085,,213.59317017,,
GNQ,2021,239.58,4.266,70.6431215020592,52.589,,243.81242371,,
GNQ,2022,237.56,4.17,70.8910029445467,56.036,,215.32841492,,
GNQ,2023,229.81,4.081,71.1290664883517,56.117,,233.68379211,,
GNQ,2024,227.73,4.116,71.3574028749806,55.856,,,,
GNQ,2025,,,71.5761028458697,55.469,,,,
KEN,2000,220.26,5.136,19.4553832211834,70.421,8.8,21.53400993,23.6473801064419,16.9240313729931
KEN,2001,243.23,5.094,20.4416297068833,70.544,8.3,22.11487579,24.3164597238105,16.4367448305956
